,dataset,shot,a_type,a_init,combined_way,train_mode,spearman,zeroshot_sr,num_mutations
1100,RASH_HUMAN_Bandaru_2017,64,position-specific,-1.0,logits,full,0.5346201571459039,0.4570573699071602,630
1101,RASH_HUMAN_Bandaru_2017,96,position-specific,-1.0,logits,full,0.5531327777105791,0.45492622969308427,632
1102,RASH_HUMAN_Bandaru_2017,64,single,-1.0,scores,a,0.5346066716462234,0.4570573699071602,630
1103,RASH_HUMAN_Bandaru_2017,64,single,0.1,logits,full,0.5132499593515366,0.4570573699071602,630
1104,RASH_HUMAN_Bandaru_2017,96,context-specific,-1.0,scores,a,0.4844430603810609,0.4570573699071602,630
1105,RASH_HUMAN_Bandaru_2017,64,context-specific,0.1,logits,full,0.4922761200691302,0.4570573699071602,630
1106,RASH_HUMAN_Bandaru_2017,64,position-specific,-1.0,logits,a,0.5346160299111262,0.4570573699071602,630
1107,RASH_HUMAN_Bandaru_2017,96,context-specific,0.1,logits,full,0.5381915871942256,0.45492622969308427,632
1108,RASH_HUMAN_Bandaru_2017,96,single,0.1,logits,full,0.5132499593515366,0.4570573699071602,630
1109,RASH_HUMAN_Bandaru_2017,64,position-specific,0.1,scores,full,0.5139469821179394,0.4570573699071602,630
1110,RASH_HUMAN_Bandaru_2017,64,context-specific,0.1,scores,a,0.4844430603810609,0.4570573699071602,630
1111,RASH_HUMAN_Bandaru_2017,64,position-specific,0.1,logits,full,0.512721097406772,0.4570573699071602,630
1112,RASH_HUMAN_Bandaru_2017,96,none,0.1,scores,full,0.5150910899911869,0.4570573699071602,630
1113,RASH_HUMAN_Bandaru_2017,64,single,0.1,scores,a,0.5138122710944409,0.4570573699071602,630
1114,RASH_HUMAN_Bandaru_2017,64,single,-1.0,scores,full,0.5344349594830322,0.4570573699071602,630
1115,RASH_HUMAN_Bandaru_2017,96,single,0.1,scores,full,0.4939943147255321,0.45492622969308427,632
1116,RASH_HUMAN_Bandaru_2017,96,context-specific,-1.0,logits,a,0.48435240518925865,0.4570573699071602,630
1117,RASH_HUMAN_Bandaru_2017,64,single,0.1,scores,full,0.5132349381365899,0.4570573699071602,630
1118,RASH_HUMAN_Bandaru_2017,96,single,-1.0,scores,full,0.5789746145889753,0.45492622969308427,632
1119,RASH_HUMAN_Bandaru_2017,64,context-specific,0.1,logits,a,0.48435240518925865,0.4570573699071602,630
1120,RASH_HUMAN_Bandaru_2017,64,context-specific,-1.0,logits,full,0.4922761200691302,0.4570573699071602,630
1121,RASH_HUMAN_Bandaru_2017,96,position-specific,0.1,scores,full,0.49452254511498484,0.45492622969308427,632
1122,RASH_HUMAN_Bandaru_2017,96,context-specific,-1.0,logits,full,0.5381915871942256,0.45492622969308427,632
1123,RASH_HUMAN_Bandaru_2017,64,context-specific,0.1,scores,full,0.49265404999789797,0.4570573699071602,630
1124,RASH_HUMAN_Bandaru_2017,64,none,0.1,scores,full,0.5150910899911869,0.4570573699071602,630
1125,RASH_HUMAN_Bandaru_2017,96,single,-1.0,logits,full,0.5345189439116472,0.4570573699071602,630
1126,RASH_HUMAN_Bandaru_2017,64,context-specific,-1.0,scores,a,0.4844430603810609,0.4570573699071602,630
1127,RASH_HUMAN_Bandaru_2017,96,position-specific,-1.0,scores,full,0.5360379264856082,0.45492622969308427,632
1128,RASH_HUMAN_Bandaru_2017,64,single,-1.0,logits,a,0.5347244418106928,0.4570573699071602,630
1129,RASH_HUMAN_Bandaru_2017,64,position-specific,-1.0,scores,a,0.5345449070978648,0.4570573699071602,630
1130,RASH_HUMAN_Bandaru_2017,96,context-specific,0.1,scores,full,0.5380508778752209,0.45492622969308427,632
1131,RASH_HUMAN_Bandaru_2017,96,single,0.1,scores,a,0.5138122710944409,0.4570573699071602,630
1132,RASH_HUMAN_Bandaru_2017,96,position-specific,-1.0,scores,a,0.5345449070978648,0.4570573699071602,630
1133,RASH_HUMAN_Bandaru_2017,64,position-specific,0.1,logits,a,0.5136033178360466,0.4570573699071602,630
1134,RASH_HUMAN_Bandaru_2017,64,position-specific,0.1,scores,a,0.5135801381337489,0.4570573699071602,630
1135,RASH_HUMAN_Bandaru_2017,96,position-specific,0.1,logits,full,0.49279514807647395,0.45492622969308427,632
1136,RASH_HUMAN_Bandaru_2017,64,position-specific,-1.0,scores,full,0.5345685187200812,0.4570573699071602,630
1137,RASH_HUMAN_Bandaru_2017,96,single,-1.0,scores,a,0.5346066716462234,0.4570573699071602,630
1138,RASH_HUMAN_Bandaru_2017,96,context-specific,0.1,logits,a,0.48435240518925865,0.4570573699071602,630
1139,RASH_HUMAN_Bandaru_2017,64,single,-1.0,logits,full,0.5345189439116472,0.4570573699071602,630
1140,RASH_HUMAN_Bandaru_2017,96,single,0.1,logits,a,0.5139021104375081,0.4570573699071602,630
1141,RASH_HUMAN_Bandaru_2017,96,position-specific,0.1,scores,a,0.5135801381337489,0.4570573699071602,630
1142,RASH_HUMAN_Bandaru_2017,96,position-specific,0.1,logits,a,0.5136033178360466,0.4570573699071602,630
1143,RASH_HUMAN_Bandaru_2017,96,single,-1.0,logits,a,0.5347244418106928,0.4570573699071602,630
1144,RASH_HUMAN_Bandaru_2017,96,context-specific,-1.0,scores,full,0.49265404999789797,0.4570573699071602,630
1145,RASH_HUMAN_Bandaru_2017,64,single,0.1,logits,a,0.5139021104375081,0.4570573699071602,630
1146,RASH_HUMAN_Bandaru_2017,64,context-specific,-1.0,logits,a,0.48435240518925865,0.4570573699071602,630
1147,RASH_HUMAN_Bandaru_2017,96,position-specific,-1.0,logits,a,0.5346160299111262,0.4570573699071602,630
1148,RASH_HUMAN_Bandaru_2017,96,context-specific,0.1,scores,a,0.4844430603810609,0.4570573699071602,630
1149,RASH_HUMAN_Bandaru_2017,64,context-specific,-1.0,scores,full,0.4819944931433998,0.4553678123170422,627
1150,SYUA_HUMAN_Newberry_2020,64,position-specific,-1.0,logits,full,0.34071460179458923,0.22263848947010725,504
1151,SYUA_HUMAN_Newberry_2020,96,position-specific,-1.0,logits,full,0.4644977746433543,0.22263848947010725,504
1152,SYUA_HUMAN_Newberry_2020,64,single,-1.0,scores,a,0.34071567972148653,0.22263848947010725,504
1153,SYUA_HUMAN_Newberry_2020,64,single,0.1,logits,full,0.39751328826099214,0.22263848947010725,504
1154,SYUA_HUMAN_Newberry_2020,96,context-specific,-1.0,scores,a,0.33927022661866457,0.22263848947010725,504
1155,SYUA_HUMAN_Newberry_2020,64,context-specific,0.1,logits,full,0.34027115204233904,0.22263848947010725,504
1156,SYUA_HUMAN_Newberry_2020,64,position-specific,-1.0,logits,a,0.34077857441262155,0.22263848947010725,504
1157,SYUA_HUMAN_Newberry_2020,96,context-specific,0.1,logits,full,0.46978903658362087,0.22263848947010725,504
1158,SYUA_HUMAN_Newberry_2020,96,single,0.1,logits,full,0.39751328826099214,0.22263848947010725,504
1159,SYUA_HUMAN_Newberry_2020,64,position-specific,0.1,scores,full,0.3974390519042426,0.22263848947010725,504
1160,SYUA_HUMAN_Newberry_2020,64,context-specific,0.1,scores,a,0.33927022661866457,0.22263848947010725,504
1161,SYUA_HUMAN_Newberry_2020,64,position-specific,0.1,logits,full,0.3973112004009517,0.22263848947010725,504
1162,SYUA_HUMAN_Newberry_2020,96,none,0.1,scores,full,0.32532663293974035,0.22263848947010725,504
1163,SYUA_HUMAN_Newberry_2020,64,single,0.1,scores,a,0.39743005355796995,0.22263848947010725,504
1164,SYUA_HUMAN_Newberry_2020,64,single,-1.0,scores,full,0.3407403314409627,0.22263848947010725,504
1165,SYUA_HUMAN_Newberry_2020,96,single,0.1,scores,full,0.4759732437922897,0.22263848947010725,504
1166,SYUA_HUMAN_Newberry_2020,96,context-specific,-1.0,logits,a,0.3391180045942185,0.22263848947010725,504
1167,SYUA_HUMAN_Newberry_2020,64,single,0.1,scores,full,0.397511038674424,0.22263848947010725,504
1168,SYUA_HUMAN_Newberry_2020,96,single,-1.0,scores,full,0.4638064017047372,0.22263848947010725,504
1169,SYUA_HUMAN_Newberry_2020,64,context-specific,0.1,logits,a,0.3391180045942185,0.22263848947010725,504
1170,SYUA_HUMAN_Newberry_2020,64,context-specific,-1.0,logits,full,0.34027115204233904,0.22263848947010725,504
1171,SYUA_HUMAN_Newberry_2020,96,position-specific,0.1,scores,full,0.4760566659608593,0.22263848947010725,504
1172,SYUA_HUMAN_Newberry_2020,96,context-specific,-1.0,logits,full,0.46978903658362087,0.22263848947010725,504
1173,SYUA_HUMAN_Newberry_2020,64,context-specific,0.1,scores,full,0.3402796817247433,0.22263848947010725,504
1174,SYUA_HUMAN_Newberry_2020,64,none,0.1,scores,full,0.32532663293974035,0.22263848947010725,504
1175,SYUA_HUMAN_Newberry_2020,96,single,-1.0,logits,full,0.3407846670429104,0.22263848947010725,504
1176,SYUA_HUMAN_Newberry_2020,64,context-specific,-1.0,scores,a,0.33927022661866457,0.22263848947010725,504
1177,SYUA_HUMAN_Newberry_2020,96,position-specific,-1.0,scores,full,0.46390561784567075,0.22263848947010725,504
1178,SYUA_HUMAN_Newberry_2020,64,single,-1.0,logits,a,0.3407274900509694,0.22263848947010725,504
1179,SYUA_HUMAN_Newberry_2020,64,position-specific,-1.0,scores,a,0.34071268027272894,0.22263848947010725,504
1180,SYUA_HUMAN_Newberry_2020,96,context-specific,0.1,scores,full,0.4699304793390945,0.22263848947010725,504
1181,SYUA_HUMAN_Newberry_2020,96,single,0.1,scores,a,0.39743005355796995,0.22263848947010725,504
1182,SYUA_HUMAN_Newberry_2020,96,position-specific,-1.0,scores,a,0.34071268027272894,0.22263848947010725,504
1183,SYUA_HUMAN_Newberry_2020,64,position-specific,0.1,logits,a,0.39732835349853396,0.22263848947010725,504
1184,SYUA_HUMAN_Newberry_2020,64,position-specific,0.1,scores,a,0.3974129004603877,0.22263848947010725,504
1185,SYUA_HUMAN_Newberry_2020,96,position-specific,0.1,logits,full,0.47626695543859626,0.22263848947010725,504
1186,SYUA_HUMAN_Newberry_2020,64,position-specific,-1.0,scores,full,0.3407062127113455,0.22263848947010725,504
1187,SYUA_HUMAN_Newberry_2020,96,single,-1.0,scores,a,0.34071567972148653,0.22263848947010725,504
1188,SYUA_HUMAN_Newberry_2020,96,context-specific,0.1,logits,a,0.3391180045942185,0.22263848947010725,504
1189,SYUA_HUMAN_Newberry_2020,64,single,-1.0,logits,full,0.3407846670429104,0.22263848947010725,504
1190,SYUA_HUMAN_Newberry_2020,96,single,0.1,logits,a,0.39743005355796995,0.22263848947010725,504
1191,SYUA_HUMAN_Newberry_2020,96,position-specific,0.1,scores,a,0.3974129004603877,0.22263848947010725,504
1192,SYUA_HUMAN_Newberry_2020,96,position-specific,0.1,logits,a,0.39732835349853396,0.22263848947010725,504
1193,SYUA_HUMAN_Newberry_2020,96,single,-1.0,logits,a,0.3407274900509694,0.22263848947010725,504
1194,SYUA_HUMAN_Newberry_2020,96,context-specific,-1.0,scores,full,0.3402796817247433,0.22263848947010725,504
1195,SYUA_HUMAN_Newberry_2020,64,single,0.1,logits,a,0.39743005355796995,0.22263848947010725,504
1196,SYUA_HUMAN_Newberry_2020,64,context-specific,-1.0,logits,a,0.3391180045942185,0.22263848947010725,504
1197,SYUA_HUMAN_Newberry_2020,96,position-specific,-1.0,logits,a,0.34077857441262155,0.22263848947010725,504
1198,SYUA_HUMAN_Newberry_2020,96,context-specific,0.1,scores,a,0.33927022661866457,0.22263848947010725,504
1199,SYUA_HUMAN_Newberry_2020,64,context-specific,-1.0,scores,full,0.33760467139602957,0.22252477110967842,499
1200,SHOC2_HUMAN_Kwon_2022,64,position-specific,-1.0,logits,full,0.3606973302943214,0.396494166361999,2196
1201,SHOC2_HUMAN_Kwon_2022,96,position-specific,-1.0,logits,full,0.3967070129054398,0.39717301420645934,2200
1202,SHOC2_HUMAN_Kwon_2022,64,single,-1.0,scores,a,0.3607437170588102,0.396494166361999,2196
1203,SHOC2_HUMAN_Kwon_2022,64,single,0.1,logits,full,0.31043615704217536,0.396494166361999,2196
1204,SHOC2_HUMAN_Kwon_2022,96,context-specific,-1.0,scores,a,0.3444263722620271,0.396494166361999,2196
1205,SHOC2_HUMAN_Kwon_2022,64,context-specific,0.1,logits,full,0.3266784198513557,0.396494166361999,2196
1206,SHOC2_HUMAN_Kwon_2022,64,position-specific,-1.0,logits,a,0.36072915618436563,0.396494166361999,2196
1207,SHOC2_HUMAN_Kwon_2022,96,context-specific,0.1,logits,full,0.35010801144739273,0.39717301420645934,2200
1208,SHOC2_HUMAN_Kwon_2022,96,single,0.1,logits,full,0.31043615704217536,0.396494166361999,2196
1209,SHOC2_HUMAN_Kwon_2022,64,position-specific,0.1,scores,full,0.3111447362180385,0.396494166361999,2196
1210,SHOC2_HUMAN_Kwon_2022,64,context-specific,0.1,scores,a,0.3444263722620271,0.396494166361999,2196
1211,SHOC2_HUMAN_Kwon_2022,64,position-specific,0.1,logits,full,0.3101438562695517,0.396494166361999,2196
1212,SHOC2_HUMAN_Kwon_2022,96,none,0.1,scores,full,0.34258506130344146,0.396494166361999,2196
1213,SHOC2_HUMAN_Kwon_2022,64,single,0.1,scores,a,0.31119667718012317,0.396494166361999,2196
1214,SHOC2_HUMAN_Kwon_2022,64,single,-1.0,scores,full,0.3607371244387698,0.396494166361999,2196
1215,SHOC2_HUMAN_Kwon_2022,96,single,0.1,scores,full,0.35530672347217823,0.39717301420645934,2200
1216,SHOC2_HUMAN_Kwon_2022,96,context-specific,-1.0,logits,a,0.3443962714784672,0.396494166361999,2196
1217,SHOC2_HUMAN_Kwon_2022,64,single,0.1,scores,full,0.3106110682716556,0.396494166361999,2196
1218,SHOC2_HUMAN_Kwon_2022,96,single,-1.0,scores,full,0.396091252521442,0.39717301420645934,2200
1219,SHOC2_HUMAN_Kwon_2022,64,context-specific,0.1,logits,a,0.3443962714784672,0.396494166361999,2196
1220,SHOC2_HUMAN_Kwon_2022,64,context-specific,-1.0,logits,full,0.3266784198513557,0.396494166361999,2196
1221,SHOC2_HUMAN_Kwon_2022,96,position-specific,0.1,scores,full,0.35546318443670827,0.39717301420645934,2200
1222,SHOC2_HUMAN_Kwon_2022,96,context-specific,-1.0,logits,full,0.35010801144739273,0.39717301420645934,2200
1223,SHOC2_HUMAN_Kwon_2022,64,context-specific,0.1,scores,full,0.32680351306025096,0.396494166361999,2196
1224,SHOC2_HUMAN_Kwon_2022,64,none,0.1,scores,full,0.3425859802815873,0.396494166361999,2196
1225,SHOC2_HUMAN_Kwon_2022,96,single,-1.0,logits,full,0.3607426252765123,0.396494166361999,2196
1226,SHOC2_HUMAN_Kwon_2022,64,context-specific,-1.0,scores,a,0.3444263722620271,0.396494166361999,2196
1227,SHOC2_HUMAN_Kwon_2022,96,position-specific,-1.0,scores,full,0.3961208259686823,0.39717301420645934,2200
1228,SHOC2_HUMAN_Kwon_2022,64,single,-1.0,logits,a,0.36074462527210727,0.396494166361999,2196
1229,SHOC2_HUMAN_Kwon_2022,64,position-specific,-1.0,scores,a,0.36073231311792225,0.396494166361999,2196
1230,SHOC2_HUMAN_Kwon_2022,96,context-specific,0.1,scores,full,0.35022063769196166,0.39717301420645934,2200
1231,SHOC2_HUMAN_Kwon_2022,96,single,0.1,scores,a,0.31119667718012317,0.396494166361999,2196
1232,SHOC2_HUMAN_Kwon_2022,96,position-specific,-1.0,scores,a,0.36073231311792225,0.396494166361999,2196
1233,SHOC2_HUMAN_Kwon_2022,64,position-specific,0.1,logits,a,0.3108772835493259,0.396494166361999,2196
1234,SHOC2_HUMAN_Kwon_2022,64,position-specific,0.1,scores,a,0.3110958943992694,0.396494166361999,2196
1235,SHOC2_HUMAN_Kwon_2022,96,position-specific,0.1,logits,full,0.3545821878202027,0.39717301420645934,2200
1236,SHOC2_HUMAN_Kwon_2022,64,position-specific,-1.0,scores,full,0.36073174201436425,0.396494166361999,2196
1237,SHOC2_HUMAN_Kwon_2022,96,single,-1.0,scores,a,0.3607437170588102,0.396494166361999,2196
1238,SHOC2_HUMAN_Kwon_2022,96,context-specific,0.1,logits,a,0.3443962714784672,0.396494166361999,2196
1239,SHOC2_HUMAN_Kwon_2022,64,single,-1.0,logits,full,0.3607426252765123,0.396494166361999,2196
1240,SHOC2_HUMAN_Kwon_2022,96,single,0.1,logits,a,0.311082238905267,0.396494166361999,2196
1241,SHOC2_HUMAN_Kwon_2022,96,position-specific,0.1,scores,a,0.3110958943992694,0.396494166361999,2196
1242,SHOC2_HUMAN_Kwon_2022,96,position-specific,0.1,logits,a,0.3108772835493259,0.396494166361999,2196
1243,SHOC2_HUMAN_Kwon_2022,96,single,-1.0,logits,a,0.36074462527210727,0.396494166361999,2196
1244,SHOC2_HUMAN_Kwon_2022,96,context-specific,-1.0,scores,full,0.3268043817061578,0.396494166361999,2196
1245,SHOC2_HUMAN_Kwon_2022,64,single,0.1,logits,a,0.311082238905267,0.396494166361999,2196
1246,SHOC2_HUMAN_Kwon_2022,64,context-specific,-1.0,logits,a,0.3443962714784672,0.396494166361999,2196
1247,SHOC2_HUMAN_Kwon_2022,96,position-specific,-1.0,logits,a,0.36072915618436563,0.396494166361999,2196
1248,SHOC2_HUMAN_Kwon_2022,96,context-specific,0.1,scores,a,0.3444263722620271,0.396494166361999,2196
1249,SHOC2_HUMAN_Kwon_2022,64,context-specific,-1.0,scores,full,0.3268030530046071,0.396494166361999,2196
1250,SUMO1_HUMAN_Weile_2017,64,position-specific,-1.0,logits,full,0.5211460697785729,0.4885161579861311,342
1251,SUMO1_HUMAN_Weile_2017,96,position-specific,-1.0,logits,full,0.5248417872644497,0.49125982970685106,344
1252,SUMO1_HUMAN_Weile_2017,64,single,-1.0,scores,a,0.5213911616047604,0.4885161579861311,342
1253,SUMO1_HUMAN_Weile_2017,64,single,0.1,logits,full,0.48612433775333597,0.4885161579861311,342
1254,SUMO1_HUMAN_Weile_2017,96,context-specific,-1.0,scores,a,0.476598455441511,0.4885161579861311,342
1255,SUMO1_HUMAN_Weile_2017,64,context-specific,0.1,logits,full,0.4602744998454302,0.4885161579861311,342
1256,SUMO1_HUMAN_Weile_2017,64,position-specific,-1.0,logits,a,0.5213047644861044,0.4885161579861311,342
1257,SUMO1_HUMAN_Weile_2017,96,context-specific,0.1,logits,full,0.46867611875005155,0.49125982970685106,344
1258,SUMO1_HUMAN_Weile_2017,96,single,0.1,logits,full,0.48612433775333597,0.4885161579861311,342
1259,SUMO1_HUMAN_Weile_2017,64,position-specific,0.1,scores,full,0.48639972856905217,0.4885161579861311,342
1260,SUMO1_HUMAN_Weile_2017,64,context-specific,0.1,scores,a,0.476598455441511,0.4885161579861311,342
1261,SUMO1_HUMAN_Weile_2017,64,position-specific,0.1,logits,full,0.4857094515897895,0.4885161579861311,342
1262,SUMO1_HUMAN_Weile_2017,96,none,0.1,scores,full,0.49290021177793725,0.4885161579861311,342
1263,SUMO1_HUMAN_Weile_2017,64,single,0.1,scores,a,0.48615763664281797,0.4885161579861311,342
1264,SUMO1_HUMAN_Weile_2017,64,single,-1.0,scores,full,0.5213071644060671,0.4885161579861311,342
1265,SUMO1_HUMAN_Weile_2017,96,single,0.1,scores,full,0.5225624862186596,0.49125982970685106,344
1266,SUMO1_HUMAN_Weile_2017,96,context-specific,-1.0,logits,a,0.47660655517138506,0.4885161579861311,342
1267,SUMO1_HUMAN_Weile_2017,64,single,0.1,scores,full,0.48612433775333597,0.4885161579861311,342
1268,SUMO1_HUMAN_Weile_2017,96,single,-1.0,scores,full,0.5251094547954349,0.49125982970685106,344
1269,SUMO1_HUMAN_Weile_2017,64,context-specific,0.1,logits,a,0.47660655517138506,0.4885161579861311,342
1270,SUMO1_HUMAN_Weile_2017,64,context-specific,-1.0,logits,full,0.4602744998454302,0.4885161579861311,342
1271,SUMO1_HUMAN_Weile_2017,96,position-specific,0.1,scores,full,0.5218794623537999,0.49125982970685106,344
1272,SUMO1_HUMAN_Weile_2017,96,context-specific,-1.0,logits,full,0.46867611875005155,0.49125982970685106,344
1273,SUMO1_HUMAN_Weile_2017,64,context-specific,0.1,scores,full,0.46031199859484684,0.4885161579861311,342
1274,SUMO1_HUMAN_Weile_2017,64,none,0.1,scores,full,0.49290021177793725,0.4885161579861311,342
1275,SUMO1_HUMAN_Weile_2017,96,single,-1.0,logits,full,0.5212651658067203,0.4885161579861311,342
1276,SUMO1_HUMAN_Weile_2017,64,context-specific,-1.0,scores,a,0.476598455441511,0.4885161579861311,342
1277,SUMO1_HUMAN_Weile_2017,96,position-specific,-1.0,scores,full,0.5251949820293534,0.49125982970685106,344
1278,SUMO1_HUMAN_Weile_2017,64,single,-1.0,logits,a,0.5213287636857311,0.4885161579861311,342
1279,SUMO1_HUMAN_Weile_2017,64,position-specific,-1.0,scores,a,0.5214322602341211,0.4885161579861311,342
1280,SUMO1_HUMAN_Weile_2017,96,context-specific,0.1,scores,full,0.46878135807666144,0.49125982970685106,344
1281,SUMO1_HUMAN_Weile_2017,96,single,0.1,scores,a,0.48615763664281797,0.4885161579861311,342
1282,SUMO1_HUMAN_Weile_2017,96,position-specific,-1.0,scores,a,0.5214322602341211,0.4885161579861311,342
1283,SUMO1_HUMAN_Weile_2017,64,position-specific,0.1,logits,a,0.48628603236082074,0.4885161579861311,342
1284,SUMO1_HUMAN_Weile_2017,64,position-specific,0.1,scores,a,0.4863751293894349,0.4885161579861311,342
1285,SUMO1_HUMAN_Weile_2017,96,position-specific,0.1,logits,full,0.5206101050978283,0.49125982970685106,344
1286,SUMO1_HUMAN_Weile_2017,64,position-specific,-1.0,scores,full,0.5213620625752131,0.4885161579861311,342
1287,SUMO1_HUMAN_Weile_2017,96,single,-1.0,scores,a,0.5213911616047604,0.4885161579861311,342
1288,SUMO1_HUMAN_Weile_2017,96,context-specific,0.1,logits,a,0.47660655517138506,0.4885161579861311,342
1289,SUMO1_HUMAN_Weile_2017,64,single,-1.0,logits,full,0.5212651658067203,0.4885161579861311,342
1290,SUMO1_HUMAN_Weile_2017,96,single,0.1,logits,a,0.48615763664281797,0.4885161579861311,342
1291,SUMO1_HUMAN_Weile_2017,96,position-specific,0.1,scores,a,0.4863751293894349,0.4885161579861311,342
1292,SUMO1_HUMAN_Weile_2017,96,position-specific,0.1,logits,a,0.48628603236082074,0.4885161579861311,342
